ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000086645.2	Gm15743	Gm15743	100047123	predicted gene 15743	10	7	3	2	7	2	5
ENSMUSG00000022770.17	Dlg1	Dlg1	13383	discs large MAGUK scaffold protein 1	2584	2573	2351	2644	1983	2592	3040
ENSMUSG00000116781.1	NA	ENSMUSG00000116781.1	NA	NA	5	15	13	8	1	1	5
ENSMUSG00000116626.1	NA	ENSMUSG00000116626.1	NA	NA	33	59	55	38	28	30	25
ENSMUSG00000116778.1	NA	ENSMUSG00000116778.1	NA	NA	13	11	7	10	5	4	7
ENSMUSG00000045625.5	Pigz	Pigz	239827	phosphatidylinositol glycan anchor biosynthesis, class Z	7	11	3	8	7	17	8
ENSMUSG00000107002.1	Ncbp2as2	Ncbp2as2	106264	Ncbp2 antisense 2 (head to head)	1170	939	856	995	876	1227	1301
ENSMUSG00000022774.13	Ncbp2	Ncbp2	68092	nuclear cap binding protein subunit 2	1325	1256	1302	1432	1274	1157	1618
ENSMUSG00000022772.12	Senp5	Senp5	320213	SUMO/sentrin specific peptidase 5	1024	1189	1027	1014	963	881	1104
ENSMUSG00000083853.1	NA	ENSMUSG00000083853.1	NA	NA	9	12	16	18	11	18	11
ENSMUSG00000096112.1	NA	ENSMUSG00000096112.1	NA	NA	13	4	10	2	4	2	3
ENSMUSG00000116739.1	NA	ENSMUSG00000116739.1	NA	NA	3	1	4	4	5	4	1
ENSMUSG00000081404.1	NA	ENSMUSG00000081404.1	NA	NA	3	4	1	2	2	1	3
ENSMUSG00000080928.1	Hmgb1-ps6	Hmgb1-ps6	100416952	high mobility group box 1, pseudogene 6	11	8	6	11	9	12	9
ENSMUSG00000022781.8	Pak2	Pak2	224105	p21 (RAC1) activated kinase 2	4961	5778	4975	5602	4224	5004	5576
ENSMUSG00000077460.1	Gm26419	Gm26419	115486011	predicted gene, 26419	12	10	3	6	4	10	2
ENSMUSG00000023791.16	Pigx	Pigx	72084	phosphatidylinositol glycan anchor biosynthesis, class X	2302	1839	1692	2038	1698	2225	2531
ENSMUSG00000035790.15	Cep19	Cep19	66994	centrosomal protein 19	274	320	267	236	201	321	399
ENSMUSG00000052384.14	Nrros	Nrros	224109	negative regulator of reactive oxygen species	4157	4226	3353	3777	2756	4463	4688
ENSMUSG00000075269.5	Bex6	Bex6	328660	brain expressed family member 6	0	0	7	2	9	0	6
ENSMUSG00000035764.5	Fbxo45	Fbxo45	268882	F-box protein 45	828	977	823	959	776	859	1099
ENSMUSG00000022787.10	Wdr53	Wdr53	68980	WD repeat domain 53	498	456	433	484	404	678	613
ENSMUSG00000014074.17	Rnf168	Rnf168	70238	ring finger protein 168	804	809	784	941	620	785	863
ENSMUSG00000053774.9	Ubxn7	Ubxn7	224111	UBX domain protein 7	861	1081	736	848	861	862	899
ENSMUSG00000014075.15	Dynlt2b	Dynlt2b	66061	dynein light chain Tctex-type 2B	31	27	9	12	3	26	33
ENSMUSG00000005615.15	Pcyt1a	Pcyt1a	13026	phosphate cytidylyltransferase 1, choline, alpha isoform	481	523	437	575	398	561	626
ENSMUSG00000116714.1	NA	ENSMUSG00000116714.1	NA	NA	9	14	5	8	4	5	5
ENSMUSG00000116957.1	NA	ENSMUSG00000116957.1	NA	NA	3	0	0	1	5	2	3
ENSMUSG00000022797.16	Tfrc	Tfrc	22042	transferrin receptor	365	249	255	359	168	270	315
ENSMUSG00000022791.19	Tnk2	Tnk2	51789	tyrosine kinase, non-receptor, 2	731	662	651	746	583	780	754
ENSMUSG00000075265.4	Tnk2os	Tnk2os	675921	tyrosine kinase, non-receptor 2, opposite strand	6	5	4	5	6	8	7
ENSMUSG00000079620.13	NA	ENSMUSG00000079620.13	NA	NA	0	14	2	4	0	1	1
ENSMUSG00000035638.14	Muc20	Muc20	224116	mucin 20	219	318	250	254	181	234	302
ENSMUSG00000035629.19	Rubcn	Rubcn	100502698	RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein	685	786	672	824	699	737	863
ENSMUSG00000022800.14	Fyttd1	Fyttd1	69823	forty-two-three domain containing 1	1149	1084	915	1226	784	1304	1218
ENSMUSG00000022801.13	Lrch3	Lrch3	70144	leucine-rich repeats and calponin homology (CH) domain containing 3	1657	1717	1432	1764	1338	1780	1796
ENSMUSG00000091997.1	NA	ENSMUSG00000091997.1	NA	NA	16	24	17	14	11	16	9
ENSMUSG00000078489.2	NA	ENSMUSG00000078489.2	NA	NA	11	8	11	10	8	6	12
ENSMUSG00000070225.1	n-R5s33	n-R5s33	115488675	nuclear encoded rRNA 5S 33	22	23	28	15	16	30	19
ENSMUSG00000035578.16	Iqcg	Iqcg	69707	IQ motif containing G	106	88	108	75	50	125	117
ENSMUSG00000060636.14	Rpl35a	Rpl35a	57808	ribosomal protein L35A	8357	5452	5457	5907	4786	5581	6244
ENSMUSG00000022802.2	Lmln	Lmln	239833	leishmanolysin-like (metallopeptidase M8 family)	28	28	37	39	21	41	22
ENSMUSG00000022807.9	Osbpl11	Osbpl11	106326	oxysterol binding protein-like 11	1424	1506	1304	1543	1282	1582	1495
ENSMUSG00000022808.5	Snx4	Snx4	69150	sorting nexin 4	7268	5414	5848	6481	4390	7454	7841
ENSMUSG00000097318.2	1700007L15Rik	1700007L15Rik	100502742	RIKEN cDNA 1700007L15 gene	132	55	105	110	44	149	127
ENSMUSG00000022811.17	Zfp148	Zfp148	22661	zinc finger protein 148	4240	4511	3519	4212	3383	4408	4664
ENSMUSG00000035506.16	Slc12a8	Slc12a8	171286	solute carrier family 12 (potassium/chloride transporters), member 8	14	19	15	9	15	20	11
ENSMUSG00000075254.12	Heg1	Heg1	77446	heart development protein with EGF-like domains 1	1022	1447	1180	1317	1305	1326	1385
ENSMUSG00000022824.12	Muc13	Muc13	17063	mucin 13, epithelial transmembrane	0	0	3	0	1	3	10
ENSMUSG00000022817.15	Itgb5	Itgb5	16419	integrin beta 5	119	40	49	50	77	111	134
ENSMUSG00000022814.6	Umps	Umps	22247	uridine monophosphate synthetase	821	811	643	747	691	824	974
ENSMUSG00000086083.1	NA	ENSMUSG00000086083.1	NA	NA	11	11	14	12	8	6	5
ENSMUSG00000061751.16	Kalrn	Kalrn	545156	kalirin, RhoGEF kinase	20	4	11	3	3	6	9
ENSMUSG00000116835.1	NA	ENSMUSG00000116835.1	NA	NA	1143	554	703	724	579	869	1263
ENSMUSG00000022833.7	Ccdc14	Ccdc14	239839	coiled-coil domain containing 14	158	96	143	112	60	155	192
ENSMUSG00000022836.11	Mylk	Mylk	107589	myosin, light polypeptide kinase	11	0	0	12	1	1	0
ENSMUSG00000035376.10	Hacd2	Hacd2	70757	3-hydroxyacyl-CoA dehydratase 2	847	524	577	582	557	672	780
ENSMUSG00000022840.9	Adcy5	Adcy5	224129	adenylate cyclase 5	8	10	7	5	5	8	12
ENSMUSG00000116766.1	NA	ENSMUSG00000116766.1	NA	NA	4	1	2	1	3	1	0
ENSMUSG00000034473.14	Sec22a	Sec22a	317717	SEC22 homolog A, vesicle trafficking protein	410	236	271	306	198	297	393
ENSMUSG00000116624.1	NA	ENSMUSG00000116624.1	NA	NA	25	43	65	64	15	67	47
ENSMUSG00000052192.5	NA	ENSMUSG00000052192.5	NA	NA	402	275	259	261	176	241	280
ENSMUSG00000022848.8	Slc49a4	Slc49a4	224132	solute carrier family 49 member 4	527	439	325	415	337	504	475
ENSMUSG00000022849.5	Hspbap1	Hspbap1	66667	Hspb associated protein 1	512	317	436	441	257	452	510
ENSMUSG00000097914.1	NA	ENSMUSG00000097914.1	NA	NA	8	7	2	10	1	9	1
ENSMUSG00000116549.1	NA	ENSMUSG00000116549.1	NA	NA	1	1	7	2	1	0	2
ENSMUSG00000034422.14	Parp14	Parp14	547253	poly (ADP-ribose) polymerase family, member 14	2139	2607	2484	2636	2247	2307	2576
ENSMUSG00000116639.1	NA	ENSMUSG00000116639.1	NA	NA	21	52	55	69	46	62	77
ENSMUSG00000049502.17	Dtx3l	Dtx3l	209200	deltex 3-like, E3 ubiquitin ligase	2469	3494	3114	3042	2652	3131	3227
ENSMUSG00000022906.15	Parp9	Parp9	80285	poly (ADP-ribose) polymerase family, member 9	1354	1403	1425	1366	1350	1525	1682
ENSMUSG00000086324.8	NA	ENSMUSG00000086324.8	NA	NA	4028	4079	3710	4538	2540	4504	5271
ENSMUSG00000022905.12	Kpna1	Kpna1	16646	karyopherin subunit alpha 1	3189	3433	2700	3242	2805	2771	3517
ENSMUSG00000034379.9	Wdr5b	Wdr5b	69544	WD repeat domain 5B	372	277	340	373	233	293	450
ENSMUSG00000003955.8	Fam162a	Fam162a	70186	family with sequence similarity 162, member A	1164	741	762	974	699	1024	1066
ENSMUSG00000075229.11	Mix23	Mix23	381045	mitochondrial matrix import factor 23	350	237	314	365	260	356	430
ENSMUSG00000034362.7	Csta1	Csta1	209294	cystatin A1	0	0	5	5	0	1	6
ENSMUSG00000078097.3	Gm10913	Gm10913	100503125	predicted pseudogene 10913	3	1	2	1	3	4	1
ENSMUSG00000095620.7	Csta2	Csta2	76770	cystatin A family member 2	0	0	2	0	1	5	6
ENSMUSG00000116961.1	NA	ENSMUSG00000116961.1	NA	NA	0	0	0	7	0	2	2
ENSMUSG00000116685.1	NA	ENSMUSG00000116685.1	NA	NA	3	0	2	2	2	1	2
ENSMUSG00000022901.13	Cd86	Cd86	12524	CD86 antigen	969	743	715	897	602	981	1028
ENSMUSG00000022900.14	Ildr1	Ildr1	106347	immunoglobulin-like domain containing receptor 1	873	660	687	817	672	995	1239
ENSMUSG00000022899.9	Slc15a2	Slc15a2	57738	solute carrier family 15 (H+/peptide transporter), member 2	569	676	539	709	549	582	646
ENSMUSG00000022838.14	Eaf2	Eaf2	106389	ELL associated factor 2	26	3	46	20	28	16	39
ENSMUSG00000022837.14	Iqcb1	Iqcb1	320299	IQ calmodulin-binding motif containing 1	125	55	120	115	97	117	120
ENSMUSG00000116797.1	NA	ENSMUSG00000116797.1	NA	NA	8	4	6	10	3	5	1
ENSMUSG00000116908.1	NA	ENSMUSG00000116908.1	NA	NA	151	146	168	187	89	189	156
ENSMUSG00000034243.17	Golgb1	Golgb1	224139	golgin B1	1750	1622	1566	1913	1197	1661	1902
ENSMUSG00000084834.1	4930565N06Rik	4930565N06Rik	68306	RIKEN cDNA 4930565N06 gene	13	7	12	6	10	11	13
ENSMUSG00000116795.1	NA	ENSMUSG00000116795.1	NA	NA	5	5	0	3	0	1	4
ENSMUSG00000022831.14	Hcls1	Hcls1	15163	hematopoietic cell specific Lyn substrate 1	8280	8113	7243	8706	6251	7699	8503
ENSMUSG00000047746.14	Fbxo40	Fbxo40	207215	F-box protein 40	71	99	47	36	29	55	30
ENSMUSG00000034206.15	Polq	Polq	77782	polymerase (DNA directed), theta	56	61	74	72	43	71	88
ENSMUSG00000022828.10	Gtf2e1	Gtf2e1	74197	general transcription factor II E, polypeptide 1 (alpha subunit)	818	609	569	758	557	729	705
ENSMUSG00000022827.14	Rabl3	Rabl3	67657	RAB, member RAS oncogene family-like 3	263	170	221	309	149	245	294
ENSMUSG00000022821.13	Hgd	Hgd	15233	homogentisate 1, 2-dioxygenase	2	0	2	1	1	9	5
ENSMUSG00000022820.4	Ndufb4	Ndufb4	68194	NADH:ubiquinone oxidoreductase subunit B4	822	436	573	478	422	613	627
ENSMUSG00000116529.1	Gm4600	Gm4600	100043709	ribosomal protein L9 pseudogene	32	37	25	27	20	25	39
ENSMUSG00000022816.11	Fstl1	Fstl1	14314	follistatin-like 1	2	9	1	0	0	2	0
ENSMUSG00000034158.9	Lrrc58	Lrrc58	320184	leucine rich repeat containing 58	855	1081	787	948	699	828	1136
ENSMUSG00000022812.14	Gsk3b	Gsk3b	56637	glycogen synthase kinase 3 beta	4780	5069	4002	5104	3869	5295	5516
ENSMUSG00000098908.1	NA	ENSMUSG00000098908.1	NA	NA	6	25	11	10	13	22	18
ENSMUSG00000022809.4	Nr1i2	Nr1i2	18171	nuclear receptor subfamily 1, group I, member 2	0	2	0	4	3	4	2
ENSMUSG00000046516.10	Cox17	Cox17	12856	cytochrome c oxidase assembly protein 17, copper chaperone	1393	999	1259	1405	1151	999	1610
ENSMUSG00000022803.12	Popdc2	Popdc2	64082	popeye domain containing 2	481	388	355	437	194	274	264
ENSMUSG00000002847.7	Pla1a	Pla1a	85031	phospholipase A1 member A	22	25	23	23	11	18	17
ENSMUSG00000002844.9	Adprh	Adprh	11544	ADP-ribosylarginine hydrolase	2328	2019	2025	2359	1564	2219	2401
ENSMUSG00000097576.2	NA	ENSMUSG00000097576.2	NA	NA	31	31	33	42	29	53	49
ENSMUSG00000075122.5	Cd80	Cd80	12519	CD80 antigen	1827	1907	1913	2035	1306	1839	1972
ENSMUSG00000002846.9	Timmdc1	Timmdc1	76916	translocase of inner mitochondrial membrane domain containing 1	300	284	259	316	231	280	301
ENSMUSG00000081605.1	Gm15953	Gm15953	100418310	ubiquitin-like, containing PHD and RING finger domains, 1 pseudogene	6	20	8	26	10	20	6
ENSMUSG00000034064.14	Poglut1	Poglut1	224143	protein O-glucosyltransferase 1	1249	841	896	1094	816	1103	1137
ENSMUSG00000002845.14	Tmem39a	Tmem39a	67846	transmembrane protein 39a	498	486	489	519	432	585	511
ENSMUSG00000091238.1	NA	ENSMUSG00000091238.1	NA	NA	8	1	1	3	0	2	0
ENSMUSG00000022799.4	Arhgap31	Arhgap31	12549	Rho GTPase activating protein 31	1041	1067	1018	1238	934	1347	1191
ENSMUSG00000081651.1	NA	ENSMUSG00000081651.1	NA	NA	28	20	24	34	29	19	17
ENSMUSG00000022793.17	B4galt4	B4galt4	56375	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4	26	11	22	30	33	30	16
ENSMUSG00000022708.16	Zbtb20	Zbtb20	56490	zinc finger and BTB domain containing 20	754	897	805	1082	1065	741	1057
ENSMUSG00000116903.1	Gm19522	Gm19522	100503040	predicted gene, 19522	28	23	52	43	28	28	54
ENSMUSG00000081824.5	NA	ENSMUSG00000081824.5	NA	NA	201	91	140	133	126	136	206
ENSMUSG00000094605.1	NA	ENSMUSG00000094605.1	NA	NA	3	2	1	0	4	2	1
ENSMUSG00000083827.1	Gm15712	Gm15712	100416291	ribosomal protein L3 pseudogene	26	28	39	11	23	29	27
ENSMUSG00000055370.3	Gm9968	Gm9968	791329	predicted gene 9968	28	20	23	25	36	26	33
ENSMUSG00000085499.1	Gm15713	Gm15713	626693	predicted gene 15713	6	6	1	3	1	9	14
ENSMUSG00000071552.5	Tigit	Tigit	100043314	T cell immunoreceptor with Ig and ITIM domains	1307	583	494	638	464	555	612
ENSMUSG00000022704.16	Qtrt2	Qtrt2	106248	queuine tRNA-ribosyltransferase accessory subunit 2	195	130	182	219	142	120	169
ENSMUSG00000022701.18	Ccdc191	Ccdc191	212153	coiled-coil domain containing 191	296	200	224	254	145	323	323
ENSMUSG00000036304.14	Zdhhc23	Zdhhc23	332175	zinc finger, DHHC domain containing 23	110	91	114	122	70	115	151
ENSMUSG00000036292.14	Gramd1c	Gramd1c	207798	GRAM domain containing 1C	262	267	306	348	216	304	256
ENSMUSG00000052459.13	Atp6v1a	Atp6v1a	11964	ATPase, H+ transporting, lysosomal V1 subunit A	2327	2053	1992	2273	1575	2134	2224
ENSMUSG00000022698.17	Naa50	Naa50	72117	N(alpha)-acetyltransferase 50, NatE catalytic subunit	2423	2259	1952	2458	1663	2251	2511
ENSMUSG00000068284.14	Usf3	Usf3	207806	upstream transcription factor family member 3	775	1070	836	1049	665	761	835
ENSMUSG00000022696.17	Sidt1	Sidt1	320007	SID1 transmembrane family, member 1	8329	7894	7643	9144	5912	8289	9808
ENSMUSG00000043065.12	Spice1	Spice1	212514	spindle and centriole associated protein 1	1282	1295	1363	1519	1063	1702	1881
ENSMUSG00000022687.12	Boc	Boc	117606	BOC cell adhesion associated, oncogene regulated	2	1	6	3	2	3	8
ENSMUSG00000036208.13	Nepro	Nepro	212547	nucleolus and neural progenitor protein	172	129	172	195	131	128	152
ENSMUSG00000022668.10	Gtpbp8	Gtpbp8	66067	GTP-binding protein 8 (putative)	640	429	610	607	465	558	680
ENSMUSG00000022667.18	Cd200r1	Cd200r1	57781	CD200 receptor 1	87	109	98	130	71	104	101
ENSMUSG00000116605.1	NA	ENSMUSG00000116605.1	NA	NA	2	3	0	1	1	3	0
ENSMUSG00000062082.16	Cd200r4	Cd200r4	239849	CD200 receptor 4	757	759	681	828	634	760	869
ENSMUSG00000036172.17	Cd200r3	Cd200r3	74603	CD200 receptor 3	1	2	0	0	9	0	1
ENSMUSG00000022664.11	Slc35a5	Slc35a5	74102	solute carrier family 35, member A5	1148	1235	1110	1381	997	1343	1655
ENSMUSG00000022663.3	Atg3	Atg3	67841	autophagy related 3	3204	2776	2404	2878	2292	2824	3299
ENSMUSG00000062284.5	NA	ENSMUSG00000062284.5	NA	NA	31	23	25	27	24	41	40
ENSMUSG00000052013.15	Btla	Btla	208154	B and T lymphocyte associated	535	347	454	496	319	526	459
ENSMUSG00000022661.14	Cd200	Cd200	17470	CD200 molecule	63	31	41	60	70	45	102
ENSMUSG00000080715.1	Gm5406	Gm5406	385905	proteasome (prosome, macropain) subunit, alpha type 3 pseudogene	17	10	6	12	11	15	8
ENSMUSG00000022658.10	Tagln3	Tagln3	56370	transgelin 3	4	3	10	7	4	8	14
ENSMUSG00000033157.17	Abhd10	Abhd10	213012	abhydrolase domain containing 10	637	523	570	561	455	766	954
ENSMUSG00000086237.1	NA	ENSMUSG00000086237.1	NA	NA	4	4	9	12	13	3	4
ENSMUSG00000033149.17	Phldb2	Phldb2	208177	pleckstrin homology like domain, family B, member 2	1	11	0	4	11	9	7
ENSMUSG00000085826.1	Gm15638	Gm15638	100503378	predicted gene 15638	58	73	52	62	24	76	43
ENSMUSG00000087141.1	Plcxd2	Plcxd2	433022	phosphatidylinositol-specific phospholipase C, X domain containing 2	1221	1717	1118	1463	826	1759	1192
ENSMUSG00000022657.9	Cd96	Cd96	84544	CD96 antigen	7032	5101	5212	6037	4345	6412	6923
ENSMUSG00000118485.1	NA	ENSMUSG00000118485.1	NA	NA	13	21	20	24	11	5	14
ENSMUSG00000048087.6	Ahcyl	Ahcyl	11615	adenosylhomocysteinase like	38	38	21	37	22	35	33
ENSMUSG00000048164.9	NA	ENSMUSG00000048164.9	NA	NA	57	38	28	30	27	46	35
ENSMUSG00000022652.7	Morc1	Morc1	17450	microrchidia 1	9	0	0	0	0	2	4
ENSMUSG00000030775.10	Trat1	Trat1	77647	T cell receptor associated transmembrane adaptor 1	90	41	36	62	169	157	192
ENSMUSG00000116640.1	Gm8670	Gm8670	667501	TWIST neighbor pseudogene	0	4	2	3	7	7	2
ENSMUSG00000022651.6	Retnlg	Retnlg	245195	resistin like gamma	5	4	5	0	4	0	0
ENSMUSG00000064061.13	Dzip3	Dzip3	224170	DAZ interacting protein 3, zinc finger	485	497	453	507	387	486	527
ENSMUSG00000033031.13	Cip2a	Cip2a	224171	cell proliferation regulating inhibitor of protein phosphatase 2A	194	191	177	208	161	214	249
ENSMUSG00000032965.11	Ift57	Ift57	73916	intraflagellar transport 57	91	106	99	95	83	89	130
ENSMUSG00000087066.1	NA	ENSMUSG00000087066.1	NA	NA	173	192	167	159	67	101	105
ENSMUSG00000055447.19	Cd47	Cd47	16423	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)	29658	26200	25972	27797	19617	29212	32236
ENSMUSG00000022641.15	Bbx	Bbx	70508	bobby sox HMG box containing	1623	1553	1378	1670	1249	1581	1646
ENSMUSG00000083692.1	Gm9575	Gm9575	672778	protease (prosome, macropain) 26S subunit, ATPase 1 pseudogene	5	4	5	7	7	7	6
ENSMUSG00000022639.14	NA	ENSMUSG00000022639.14	NA	NA	602	775	666	648	563	579	643
ENSMUSG00000081453.1	NA	ENSMUSG00000081453.1	NA	NA	20	20	45	21	14	12	13
ENSMUSG00000022637.11	Cblb	Cblb	208650	Casitas B-lineage lymphoma b	3886	4134	3446	4219	3056	4011	4293
ENSMUSG00000095977.1	NA	ENSMUSG00000095977.1	NA	NA	1	8	3	4	0	7	2
ENSMUSG00000022636.13	Alcam	Alcam	11658	activated leukocyte cell adhesion molecule	948	918	892	1042	533	803	1002
ENSMUSG00000116912.1	Gm5487	Gm5487	433027	minichromosome maintenance deficient 7 pseudogene	9	8	5	7	7	11	6
ENSMUSG00000035356.17	Nfkbiz	Nfkbiz	80859	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta	944	1617	1342	1178	807	1661	1119
ENSMUSG00000075033.4	Nxpe3	Nxpe3	385658	neurexophilin and PC-esterase domain family, member 3	1421	1819	1575	1939	1412	1515	1949
ENSMUSG00000116919.1	NA	ENSMUSG00000116919.1	NA	NA	62	31	42	77	31	60	79
ENSMUSG00000022604.18	Cep97	Cep97	74201	centrosomal protein 97	2159	2059	1890	2213	1673	2307	2675
ENSMUSG00000116653.1	Gm8900	Gm8900	667966	ribosomal protein L11 pseudogene	2	3	1	4	2	0	3
ENSMUSG00000098274.7	Rpl24	Rpl24	68193	ribosomal protein L24	49	56	50	56	45	65	53
ENSMUSG00000102101.1	Zbtb11os1	Zbtb11os1	66391	zinc finger and BTB domain containing 11, opposite strand 1	171	112	158	154	98	169	198
ENSMUSG00000022601.11	Zbtb11	Zbtb11	271377	zinc finger and BTB domain containing 11	1260	1816	1219	1462	1179	1457	1665
ENSMUSG00000071533.11	Pcnp	Pcnp	76302	PEST proteolytic signal containing nuclear protein	3463	3605	2871	3101	2623	3791	3888
ENSMUSG00000044763.8	Trmt10c	Trmt10c	52575	tRNA methyltransferase 10C, mitochondrial RNase P subunit	1934	1412	1334	1494	1261	1909	2079
ENSMUSG00000064994.1	Gm22422	Gm22422	115486004	predicted gene, 22422	0	1	4	3	3	3	2
ENSMUSG00000052917.15	Senp7	Senp7	66315	SUMO1/sentrin specific peptidase 7	2429	2513	2234	2649	1821	2384	2523
ENSMUSG00000116999.1	NA	ENSMUSG00000116999.1	NA	NA	1	0	1	0	6	0	3
ENSMUSG00000116826.1	NA	ENSMUSG00000116826.1	NA	NA	12	17	13	15	7	10	5
ENSMUSG00000035270.15	Impg2	Impg2	224224	interphotoreceptor matrix proteoglycan 2	15	30	19	27	18	14	12
ENSMUSG00000035258.15	Abi3bp	Abi3bp	320712	ABI family member 3 binding protein	2	4	6	9	5	27	14
ENSMUSG00000022757.19	Tfg	Tfg	21787	Trk-fused gene	1554	1477	1291	1597	1174	1575	1918
ENSMUSG00000022752.9	Tomm70a	Tomm70a	28185	translocase of outer mitochondrial membrane 70A	2765	2186	2285	2820	1912	2509	2797
ENSMUSG00000022751.9	Nit2	Nit2	52633	nitrilase family, member 2	628	362	375	471	305	519	559
ENSMUSG00000097876.1	NA	ENSMUSG00000097876.1	NA	NA	23	31	22	20	22	30	32
ENSMUSG00000022749.8	Tbc1d23	Tbc1d23	67581	TBC1 domain family, member 23	1244	1031	1145	1383	918	1444	1431
ENSMUSG00000022748.8	Cmss1	Cmss1	66497	cms small ribosomal subunit 1	298	225	227	255	190	235	312
ENSMUSG00000116789.1	NA	ENSMUSG00000116789.1	NA	NA	1	3	0	3	4	2	0
ENSMUSG00000043336.14	Filip1l	Filip1l	78749	filamin A interacting protein 1-like	524	410	353	430	439	591	616
ENSMUSG00000035107.13	Dcbld2	Dcbld2	73379	discoidin, CUB and LCCL domain containing 2	279	446	280	293	201	315	270
ENSMUSG00000022747.17	St3gal6	St3gal6	54613	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	5846	5879	4721	6006	4534	6719	6427
ENSMUSG00000022742.6	Cpox	Cpox	12892	coproporphyrinogen oxidase	984	1184	843	1028	893	890	1073
ENSMUSG00000047293.7	Gpr15	Gpr15	71223	G protein-coupled receptor 15	35	52	56	43	18	16	31
ENSMUSG00000022744.12	Cldnd1	Cldnd1	224250	claudin domain containing 1	3783	4178	3309	3677	3451	3843	4583
ENSMUSG00000099074.1	NA	ENSMUSG00000099074.1	NA	NA	11	13	24	10	12	24	9
ENSMUSG00000071510.3	Or5k1b	Or5k1b	259003	olfactory receptor family 5 subfamily K member 1B	6	18	31	7	5	3	5
ENSMUSG00000049362.6	Or5k1	Or5k1	259002	olfactory receptor family 5 subfamily K member 1	117	174	179	155	141	109	156
ENSMUSG00000060663.6	Or5k8	Or5k8	259004	olfactory receptor family 5 subfamily K member 8	0	0	4	2	1	2	3
ENSMUSG00000022724.15	Riox2	Riox2	67014	ribosomal oxygenase 2	3377	2828	2694	2996	2249	3510	3649
ENSMUSG00000022723.16	Crybg3	Crybg3	224273	beta-gamma crystallin domain containing 3	1261	1524	1132	1354	1067	1330	1530
ENSMUSG00000022722.18	Arl6	Arl6	56297	ADP-ribosylation factor-like 6	29	26	31	38	20	36	75
ENSMUSG00000092029.1	NA	ENSMUSG00000092029.1	NA	NA	10	13	15	16	17	19	16
ENSMUSG00000085783.3	NA	ENSMUSG00000085783.3	NA	NA	64	37	57	65	52	77	76
ENSMUSG00000050312.12	Nsun3	Nsun3	106338	NOL1/NOP2/Sun domain family member 3	963	540	923	932	594	994	1242
ENSMUSG00000022911.11	Arl13b	Arl13b	68146	ADP-ribosylation factor-like 13B	370	377	316	324	330	422	397
ENSMUSG00000047854.5	Stx19	Stx19	68159	syntaxin 19	32	42	34	53	56	35	31
ENSMUSG00000022912.8	Pros1	Pros1	19128	protein S (alpha)	67	48	80	90	92	144	188
ENSMUSG00000052504.7	Epha3	Epha3	13837	Eph receptor A3	32	15	33	30	15	27	29
ENSMUSG00000059920.9	4930453N24Rik	4930453N24Rik	67609	RIKEN cDNA 4930453N24 gene	2284	2306	1916	2310	1927	2289	2487
ENSMUSG00000047141.5	Zfp654	Zfp654	72020	zinc finger protein 654	2899	3141	2320	2776	2340	3075	2917
ENSMUSG00000054604.7	Cggbp1	Cggbp1	106143	CGG triplet repeat binding protein 1	4934	6079	4387	5413	5089	5432	6437
ENSMUSG00000116811.1	NA	ENSMUSG00000116811.1	NA	NA	2	2	1	3	1	0	1
ENSMUSG00000004842.18	Pou1f1	Pou1f1	18736	POU domain, class 1, transcription factor 1	8	9	6	6	0	5	1
ENSMUSG00000004843.7	Chmp2b	Chmp2b	68942	charged multivesicular body protein 2B	702	658	621	671	519	626	655
ENSMUSG00000022707.16	Gbe1	Gbe1	74185	1,4-alpha-glucan branching enzyme 1	503	369	388	455	347	557	515
ENSMUSG00000032940.16	Rbm11	Rbm11	224344	RNA binding motif protein 11	0	1	1	5	0	4	5
ENSMUSG00000032932.15	Hspa13	Hspa13	110920	heat shock protein 70 family, member 13	233	489	235	336	191	266	255
ENSMUSG00000022876.18	Samsn1	Samsn1	67742	SAM domain, SH3 domain and nuclear localization signals, 1	1895	1840	1632	1695	1316	1918	1960
ENSMUSG00000048490.14	Nrip1	Nrip1	268903	nuclear receptor interacting protein 1	1771	2155	1808	2075	1605	2102	2120
ENSMUSG00000050299.8	NA	ENSMUSG00000050299.8	NA	NA	5054	3642	3506	4288	2994	3582	3714
ENSMUSG00000108903.1	NA	ENSMUSG00000108903.1	NA	NA	1	0	6	0	6	2	2
ENSMUSG00000022867.11	Usp25	Usp25	30940	ubiquitin specific peptidase 25	8689	8237	7690	9249	6899	10104	10272
ENSMUSG00000090386.10	Mir99ahg	Mir99ahg	77994	Mir99a and Mirlet7c-1 host gene (non-protein coding)	0	3	1	1	2	2	11
ENSMUSG00000022865.14	Cxadr	Cxadr	13052	coxsackie virus and adenovirus receptor	99	79	81	80	42	100	67
ENSMUSG00000022863.15	Btg3	Btg3	12228	BTG anti-proliferation factor 3	214	210	165	237	162	229	237
ENSMUSG00000116707.1	NA	ENSMUSG00000116707.1	NA	NA	5	16	15	14	5	12	8
