ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000085913.2	NA	ENSMUSG00000085913.2	NA	NA	47	61	62	74	50	41	30
ENSMUSG00000115553.1	NA	ENSMUSG00000115553.1	NA	NA	23	17	26	14	8	25	8
Ddhd1	Ddhd1	Ddhd1	114874	DDHD domain containing 1	1108	1374	1116	1424	1002	1303	1259
ENSMUSG00000115148.1	NA	ENSMUSG00000115148.1	NA	NA	84	62	64	91	55	50	61
ENSMUSG00000082475.2	NA	ENSMUSG00000082475.2	NA	NA	2	2	2	1	2	4	2
ENSMUSG00000082662.1	NA	ENSMUSG00000082662.1	NA	NA	29	7	13	14	17	17	20
ENSMUSG00000115000.1	NA	ENSMUSG00000115000.1	NA	NA	8	11	13	18	6	16	16
Ubb-ps	Ubb-ps	Ubb-ps	218963	ubiquitin B, pseudogene	4419	2521	2168	49344	2125	2971	4569
Cdkn3	Cdkn3	Cdkn3	72391	cyclin dependent kinase inhibitor 3	108	115	115	99	112	91	153
Cnih1	Cnih1	Cnih1	12793	cornichon family AMPA receptor auxiliary protein 1	646	651	613	663	505	603	687
ENSMUSG00000115003.1	NA	ENSMUSG00000115003.1	NA	NA	16	31	15	16	5	24	12
ENSMUSG00000115041.1	NA	ENSMUSG00000115041.1	NA	NA	20	34	15	16	17	41	15
Gmfb	Gmfb	Gmfb	63985	glia maturation factor, beta	4237	3922	3743	4223	3428	4157	4806
ENSMUSG00000061510.3	NA	ENSMUSG00000061510.3	NA	NA	163	92	133	164	173	89	255
Cgrrf1	Cgrrf1	Cgrrf1	68755	cell growth regulator with ring finger domain 1	454	417	307	382	315	431	418
ENSMUSG00000115417.1	NA	ENSMUSG00000115417.1	NA	NA	5	2	3	5	3	4	2
Samd4	Samd4	Samd4	74480	sterile alpha motif domain containing 4	1	1	0	4	0	2	3
Gch1	Gch1	Gch1	14528	GTP cyclohydrolase 1	301	382	299	339	331	398	408
ENSMUSG00000115098.1	NA	ENSMUSG00000115098.1	NA	NA	5	4	4	5	9	7	3
Gm18811	Gm18811	Gm18811	100417761	poly(A) binding protein, cytoplasmic 2 pseudogene	14	25	7	10	12	9	1
Wdhd1	Wdhd1	Wdhd1	218973	WD repeat and HMG-box DNA binding protein 1	821	813	757	775	518	861	979
Socs4	Socs4	Socs4	67296	suppressor of cytokine signaling 4	572	985	612	703	679	753	843
Mapk1ip1l	Mapk1ip1l	Mapk1ip1l	218975	mitogen-activated protein kinase 1 interacting protein 1-like	1009	1425	1137	1246	947	1166	1216
ENSMUSG00000115082.1	NA	ENSMUSG00000115082.1	NA	NA	5	6	8	2	5	6	1
Lgals3	Lgals3	Lgals3	16854	lectin, galactose binding, soluble 3	20233	15962	15518	17611	15050	20148	24104
Dlgap5	Dlgap5	Dlgap5	218977	DLG associated protein 5	215	199	262	239	195	282	283
Fbxo34	Fbxo34	Fbxo34	78938	F-box protein 34	551	582	406	558	492	556	607
ENSMUSG00000115570.1	NA	ENSMUSG00000115570.1	NA	NA	7	28	21	32	17	17	20
Gm35166	Gm35166	Gm35166	102638653	predicted gene, 35166	4	4	1	4	3	0	5
Atg14	Atg14	Atg14	100504663	autophagy related 14	386	224	220	306	205	352	346
ENSMUSG00000115823.1	NA	ENSMUSG00000115823.1	NA	NA	5	6	7	4	5	6	5
Ktn1	Ktn1	Ktn1	16709	kinectin 1	2131	1979	1755	1954	1642	2251	2306
ENSMUSG00000062081.6	NA	ENSMUSG00000062081.6	NA	NA	1532	1233	1083	1288	1273	1530	2048
Gm3534	Gm3534	Gm3534	100041831	glyceraldehyde-3-phosphate dehydrogenase pseudogene	2	7	4	5	1	3	4
Tmem260	Tmem260	Tmem260	218989	transmembrane protein 260	960	813	984	1047	630	907	1005
Gm48909	Gm48909	Gm48909	105245868	predicted gene 48909	4	3	6	7	7	0	9
Exoc5	Exoc5	Exoc5	105504	exocyst complex component 5	3238	3270	2718	3335	2651	3144	3695
ENSMUSG00000115624.1	NA	ENSMUSG00000115624.1	NA	NA	57	83	83	55	68	72	41
Ap5m1	Ap5m1	Ap5m1	74385	adaptor-related protein complex 5, mu 1 subunit	1510	1576	1260	1478	1058	1407	1625
ENSMUSG00000115737.1	NA	ENSMUSG00000115737.1	NA	NA	0	2	0	2	2	3	8
Naa30	Naa30	Naa30	70646	N(alpha)-acetyltransferase 30, NatC catalytic subunit	1345	2094	1447	1698	1441	1568	1734
Ccdc198	Ccdc198	Ccdc198	67082	coiled-coil domain containing 198	4	6	4	4	0	10	12
ENSMUSG00000115389.1	NA	ENSMUSG00000115389.1	NA	NA	0	3	1	12	0	4	1
ENSMUSG00000102189.1	NA	ENSMUSG00000102189.1	NA	NA	4	3	4	8	4	0	1
Tlr11	Tlr11	Tlr11	239081	toll-like receptor 11	1	0	0	0	2	7	3
Ttc5	Ttc5	Ttc5	219022	tetratricopeptide repeat domain 5	4719	3567	3188	4041	2857	4391	4732
ENSMUSG00000078125.2	NA	ENSMUSG00000078125.2	NA	NA	22	12	8	14	13	16	14
Rpph1	Rpph1	Rpph1	85029	ribonuclease P RNA component H1	29	19	2	8	4	6	23
Parp2	Parp2	Parp2	11546	poly (ADP-ribose) polymerase family, member 2	2571	2055	2368	2330	1651	3039	3201
Tep1	Tep1	Tep1	21745	telomerase associated protein 1	649	764	742	791	562	835	791
Gm26782	Gm26782	Gm26782	102640338	predicted gene, 26782	288	231	284	287	247	332	389
Osgep	Osgep	Osgep	66246	O-sialoglycoprotein endopeptidase	1432	935	1012	1211	796	1238	1511
ENSMUSG00000088385.1	NA	ENSMUSG00000088385.1	NA	NA	3	3	0	2	4	3	1
Apex1	Apex1	Apex1	11792	apurinic/apyrimidinic endonuclease 1	202	66	105	102	48	124	109
Pip4p1	Pip4p1	Pip4p1	219024	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	1422	1283	1052	1254	1111	1613	1630
Pnp	Pnp	Pnp	18950	purine-nucleoside phosphorylase	281	291	202	263	195	280	317
Pnp2	Pnp2	Pnp2	667034	purine-nucleoside phosphorylase 2	2	1	0	4	5	0	0
ENSMUSG00000115312.1	NA	ENSMUSG00000115312.1	NA	NA	53	46	29	39	36	49	66
Rnase4	Rnase4	Rnase4	58809	ribonuclease, RNase A family 4	15	9	10	9	16	16	25
Ang	Ang	Ang	11727	angiogenin, ribonuclease, RNase A family, 5	1	0	4	1	6	8	6
Rnase6	Rnase6	Rnase6	78416	ribonuclease, RNase A family, 6	11	0	10	6	6	3	30
Mettl17	Mettl17	Mettl17	52535	methyltransferase like 17	1021	995	983	1086	819	1179	1190
Slc39a2	Slc39a2	Slc39a2	214922	solute carrier family 39 (zinc transporter), member 2	13	29	10	23	21	22	24
Ndrg2	Ndrg2	Ndrg2	29811	N-myc downstream regulated gene 2	178	151	131	164	196	175	333
Arhgef40	Arhgef40	Arhgef40	268739	Rho guanine nucleotide exchange factor 40	3	8	5	3	7	0	1
Zfp219	Zfp219	Zfp219	69890	zinc finger protein 219	87	87	78	112	99	109	81
Tmem253	Tmem253	Tmem253	619301	transmembrane protein 253	2	5	5	5	6	2	6
Gm8586	Gm8586	Gm8586	102631924	60S ribosomal protein L17 pseudogene	0	17	3	2	1	13	3
ENSMUSG00000115541.1	NA	ENSMUSG00000115541.1	NA	NA	7	8	3	7	0	6	1
Hnrnpc	Hnrnpc	Hnrnpc	15381	heterogeneous nuclear ribonucleoprotein C	8236	7562	6810	8048	5615	7505	7822
Rpgrip1	Rpgrip1	Rpgrip1	77945	retinitis pigmentosa GTPase regulator interacting protein 1	402	258	348	430	251	355	395
Supt16	Supt16	Supt16	114741	SPT16, facilitates chromatin remodeling subunit	975	804	742	829	637	842	847
ENSMUSG00000097533.2	NA	ENSMUSG00000097533.2	NA	NA	16	9	19	14	7	17	12
Chd8	Chd8	Chd8	67772	chromodomain helicase DNA binding protein 8	2751	2715	2710	3213	2173	2664	3208
Snord8	Snord8	Snord8	100217445	small nucleolar RNA, C/D box 8	67	61	58	65	49	85	54
ENSMUSG00000105868.1	NA	ENSMUSG00000105868.1	NA	NA	10	20	16	33	10	6	34
Rab2b	Rab2b	Rab2b	76338	RAB2B, member RAS oncogene family	128	100	114	152	76	140	144
Tox4	Tox4	Tox4	268741	TOX high mobility group box family member 4	4222	4145	3783	4341	3367	4576	5228
Mettl3	Mettl3	Mettl3	56335	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit	994	993	877	1040	801	1111	1157
Sall2	Sall2	Sall2	50524	spalt like transcription factor 2	33	30	22	19	18	18	53
Gm4742	Gm4742	Gm4742	193533	proteasome alpha subunit C8 pseudogene	7	4	2	5	6	3	8
Trav1	Trav1	Trav1	627171	T cell receptor alpha variable 1	1	6	0	20	0	0	3
ENSMUSG00000076760.2	NA	ENSMUSG00000076760.2	NA	NA	8	1	3	3	1	0	8
Trav6-2	Trav6-2	Trav6-2	436539	T cell receptor alpha variable 6-2	0	1	0	0	3	0	7
Trav7d-3	Trav7d-3	Trav7d-3	100042419	T cell receptor alpha variable 7D-3	2	13	5	0	0	3	8
Trav7d-4	Trav7d-4	Trav7d-4	382180	T cell receptor alpha variable 7D-4	10	4	3	7	1	14	0
Trav6d-5	Trav6d-5	Trav6d-5	667481	T cell receptor alpha variable 6D-5	1	1	7	3	3	0	4
Gm6740	Gm6740	Gm6740	627232	nuclear receptor binding factor 2 pseudogene	27	17	16	12	18	14	30
Trav8d-2	Trav8d-2	Trav8d-2	667604	T cell receptor alpha variable 8D-2	4	38	5	17	8	17	11
Trav16d-dv11	Trav16d-dv11	Trav16d-dv11	547329	T cell receptor alpha variable 16D-DV11	11	4	2	33	2	8	14
Trav13d-4	Trav13d-4	Trav13d-4	639655	T cell receptor alpha variable 13D-4	8	21	15	30	18	18	28
Trav14d-3-dv8	Trav14d-3-dv8	Trav14d-3-dv8	634322	T cell receptor alpha variable 14D-3-DV8	26	35	2	21	0	32	2
Trav7n-4	Trav7n-4	Trav7n-4	636127	T cell receptor alpha variable 7N-4	4	0	3	10	0	0	1
Trav9n-1	Trav9n-1	Trav9n-1	279872	T cell receptor alpha variable 9N-1	5	3	3	3	0	1	0
ENSMUSG00000076800.1	NA	ENSMUSG00000076800.1	NA	NA	18	18	10	12	20	27	18
Trav10n	Trav10n	Trav10n	667626	T cell receptor alpha variable 10N	4	5	4	5	1	0	1
Trav6n-6	Trav6n-6	Trav6n-6	620297	T cell receptor alpha variable 6N-6	11	20	11	3	2	0	0
Trav11n	Trav11n	Trav11n	100042560	T cell receptor alpha variable 11N	0	8	1	2	3	10	1
Trav13n-1	Trav13n-1	Trav13n-1	100042568	T cell receptor alpha variable 13N-1	0	3	3	2	0	1	1
Trav8n-2	Trav8n-2	Trav8n-2	100126458	T cell receptor alpha variable 8n-2	0	2	5	1	6	3	0
Trav16n	Trav16n	Trav16n	100126459	T cell receptor alpha variable 16n	26	8	26	12	8	13	9
Trav13n-4	Trav13n-4	Trav13n-4	100126460	T cell receptor alpha variable 13N-4	10	5	23	4	4	7	25
Trav14n-3	Trav14n-3	Trav14n-3	100043308	T cell receptor alpha variable 14N-3	70	7	23	5	0	6	8
Trav6-3	Trav6-3	Trav6-3	328483	T cell receptor alpha variable 6-3	4	2	7	4	0	0	0
Trav7-3	Trav7-3	Trav7-3	547420	T cell receptor alpha variable 7-3	7	1	9	32	5	0	16
Trav6-4	Trav6-4	Trav6-4	100126463	T cell receptor alpha variable 6-4	4	3	2	0	0	2	0
Trav7-4	Trav7-4	Trav7-4	386450	T cell receptor alpha variable 7-4	3	16	6	1	9	15	11
Trav8-1	Trav8-1	Trav8-1	674098	T cell receptor alpha variable 8-1	3	2	2	49	5	8	0
Trav9-1	Trav9-1	Trav9-1	627324	T cell receptor alpha variable 9-1	6	0	1	3	2	12	7
Trav6-5	Trav6-5	Trav6-5	100126464	T cell receptor alpha variable 6-5	7	14	16	12	2	12	8
Trav10	Trav10	Trav10	667765	T cell receptor alpha variable 10	4	3	4	0	0	4	1
Trav7-5	Trav7-5	Trav7-5	630061	T cell receptor alpha variable 7-5	70	20	36	31	58	30	51
Trav12-1	Trav12-1	Trav12-1	630086	T cell receptor alpha variable 12-1	33	29	27	36	21	68	45
Trav13-1	Trav13-1	Trav13-1	100126469	T cell receptor alpha variable 13-1	103	62	46	57	48	31	40
Trav14-1	Trav14-1	Trav14-1	436467	T cell receptor alpha variable 14-1	125	53	63	52	54	89	106
Trav15-1-dv6-1	Trav15-1-dv6-1	Trav15-1-dv6-1	386446	T cell receptor alpha variable 15-1-DV6-1	142	394	80	196	82	108	113
Trav9-2	Trav9-2	Trav9-2	436479	T cell receptor alpha variable 9-2	12	14	19	24	15	14	31
Trav4-3	Trav4-3	Trav4-3	100126471	T cell receptor alpha variable 4-3	38	38	36	46	24	17	52
Trav12-2	Trav12-2	Trav12-2	100043322	T cell receptor alpha variable 12-2	97	47	77	59	45	51	41
Trav12-3	Trav12-3	Trav12-3	654836	T cell receptor alpha variable 12-3	90	59	89	90	30	101	19
Trav13-2	Trav13-2	Trav13-2	638566	T cell receptor alpha variable 13-2	33	6	31	78	5	21	49
ENSMUSG00000095711.5	NA	ENSMUSG00000095711.5	NA	NA	64	86	69	81	377	58	57
Trav15-2-dv6-2	Trav15-2-dv6-2	Trav15-2-dv6-2	436545	T cell receptor alpha variable 15-2-DV6-2	122	110	86	153	177	337	452
Trav3-3	Trav3-3	Trav3-3	320898	T cell receptor alpha variable 3-3	170	97	264	289	272	159	218
Trav9-4	Trav9-4	Trav9-4	630461	T cell receptor alpha variable 9-4	9	22	17	19	14	7	15
Trav4-4-dv10	Trav4-4-dv10	Trav4-4-dv10	100113414	T cell receptor alpha variable 4-4-DV10	53	37	57	49	24	26	35
Trav5-4	Trav5-4	Trav5-4	21507	T cell receptor alpha variable 5-4	318	80	102	142	110	125	234
Trav6-7-dv9	Trav6-7-dv9	Trav6-7-dv9	100113413	T cell receptor alpha variable 6-7-DV9	53	75	59	66	23	78	43
Trav7-6	Trav7-6	Trav7-6	213480	T cell receptor alpha variable 7-6	13	21	16	19	9	17	22
Trav13-3	Trav13-3	Trav13-3	432910	T cell receptor alpha variable 13-3	31	23	13	18	10	5	19
Trav8-2	Trav8-2	Trav8-2	193587	T-cell receptor alpha variable 8-2	82	94	81	164	115	256	200
Trav16	Trav16	Trav16	195297	T cell receptor alpha variable 16	311	249	105	182	121	270	207
Trav13-4-dv7	Trav13-4-dv7	Trav13-4-dv7	100113412	T cell receptor alpha variable 13-4-DV7	163	264	153	208	103	118	131
Trav14-3	Trav14-3	Trav14-3	547330	T cell receptor alpha variable 14-3	211	251	188	135	86	95	145
Trav3-4	Trav3-4	Trav3-4	211027	T cell receptor alpha variable 3-4	23	25	63	59	54	139	121
Trav13-5	Trav13-5	Trav13-5	219060	T cell receptor alpha variable 13-5	236	141	230	206	83	248	237
Trav17	Trav17	Trav17	627777	T cell receptor alpha variable 17	84	64	105	128	84	197	227
Trav18	Trav18	Trav18	547427	T cell receptor alpha variable 18	6	0	3	1	3	5	0
Trav19	Trav19	Trav19	547428	T cell receptor alpha variable 19	638	599	526	600	230	655	447
Trav20	Trav20	Trav20	100101939	T cell receptor alpha variable 20	100	42	59	112	48	233	84
Trav21-dv12	Trav21-dv12	Trav21-dv12	100101940	T cell receptor alpha variable 21-DV12	787	479	772	778	532	767	879
Trdv1	Trdv1	Trdv1	627813	T cell receptor delta variable 1	875	597	726	1130	630	833	1068
ENSMUSG00000105963.1	NA	ENSMUSG00000105963.1	NA	NA	46	40	32	46	23	65	57
Trav22	Trav22	Trav22	100101941	T cell receptor alpha variable 22	9	19	15	17	12	5	12
Trdv2-1	Trdv2-1	Trdv2-1	100101942	T cell receptor delta variable 2-1	23	20	23	10	23	25	20
Trdv2-2	Trdv2-2	Trdv2-2	320913	T cell receptor delta variable 2-2	2190	1424	1716	1723	1386	2698	2461
Trav23	Trav23	Trav23	100113481	T cell receptor alpha variable 23	84	55	25	16	61	69	51
Trdv3	Trdv3	Trdv3	100114900	T cell receptor delta variable 3	22	12	18	18	17	34	45
ENSMUSG00000104658.4	NA	ENSMUSG00000104658.4	NA	NA	81	84	49	74	65	89	77
Trdv4	Trdv4	Trdv4	100114901	T cell receptor delta variable 4	986	673	848	638	421	724	709
Trdd1	Trdd1	Trdd1	100114902	T cell receptor delta diversity 1	21	16	10	35	14	24	13
Trdd2	Trdd2	Trdd2	100114904	T cell receptor delta diversity 2	158	146	135	104	131	199	177
Trdj1	Trdj1	Trdj1	100115376	T cell receptor delta joining 1	146	171	118	141	136	145	174
ENSMUSG00000106112.1	NA	ENSMUSG00000106112.1	NA	NA	157	197	131	180	138	165	185
Trdj2	Trdj2	Trdj2	100118398	T cell receptor delta joining 2	123	109	99	118	102	119	141
ENSMUSG00000104876.1	NA	ENSMUSG00000104876.1	NA	NA	7096	6177	5405	6299	4983	7557	8730
Trdv5	Trdv5	Trdv5	626545	T cell receptor delta variable 5	245	155	108	597	184	133	269
Traj61	Traj61	Traj61	100124287	T cell receptor alpha joining 61	122	128	118	162	98	133	153
Traj60	Traj60	Traj60	100124288	T cell receptor alpha joining 60	127	127	130	159	116	142	182
Traj59	Traj59	Traj59	100124293	T cell receptor alpha joining 59	179	203	148	185	171	188	234
Traj58	Traj58	Traj58	100124294	T cell receptor alpha joining 58	192	240	185	174	195	168	200
Traj57	Traj57	Traj57	100124295	T cell receptor alpha joining 57	31	39	25	26	15	34	22
Traj56	Traj56	Traj56	100124296	T cell receptor alpha joining 56	23	33	26	35	18	30	30
Traj55	Traj55	Traj55	100124297	T cell receptor alpha joining 55	17	23	18	26	11	10	20
Traj54	Traj54	Traj54	100124333	T cell receptor alpha joining 54	29	15	10	30	17	12	17
Traj53	Traj53	Traj53	100124335	T cell receptor alpha joining 53	19	11	18	9	16	3	9
Traj52	Traj52	Traj52	100124336	T cell receptor alpha joining 52	66	40	44	71	34	41	48
Traj51	Traj51	Traj51	100124337	T cell receptor alpha joining 51	65	57	61	75	63	61	67
Traj50	Traj50	Traj50	100124338	T cell receptor alpha joining 50	170	129	174	172	141	153	158
Traj49	Traj49	Traj49	100124339	T cell receptor alpha joining 49	293	293	295	319	290	316	347
Traj48	Traj48	Traj48	100124340	T cell receptor alpha joining 48	6	8	6	19	9	7	1
Traj47	Traj47	Traj47	100124341	T cell receptor alpha joining 47	67	38	60	57	60	73	102
Traj46	Traj46	Traj46	100124342	T cell receptor alpha joining 46	30	26	25	24	20	16	43
Traj45	Traj45	Traj45	100124343	T cell receptor alpha joining 45	31	42	72	51	61	55	77
Traj44	Traj44	Traj44	100124344	T cell receptor alpha joining 44	10	9	8	9	10	8	8
Traj43	Traj43	Traj43	100124345	T cell receptor alpha joining 43	20	14	24	23	16	30	14
Traj42	Traj42	Traj42	100124346	T cell receptor alpha joining 42	43	61	40	51	35	48	65
Traj41	Traj41	Traj41	100124347	T cell receptor alpha joining 41	46	56	50	52	46	43	53
Traj40	Traj40	Traj40	100124348	T cell receptor alpha joining 40	11	12	12	25	17	10	19
Traj39	Traj39	Traj39	100124349	T cell receptor alpha joining 39	53	64	47	54	53	40	46
Traj38	Traj38	Traj38	100124351	T cell receptor alpha joining 38	78	73	86	114	105	75	100
Traj37	Traj37	Traj37	100124352	T cell receptor alpha joining 37	255	182	249	292	189	251	252
Traj36	Traj36	Traj36	100124353	T cell receptor alpha joining 36	25	47	34	44	25	36	48
Traj35	Traj35	Traj35	100124354	T cell receptor alpha joining 35	24	30	32	41	19	23	34
Traj34	Traj34	Traj34	100124355	T cell receptor alpha joining 34	32	72	50	83	48	38	60
Traj33	Traj33	Traj33	100124356	T cell receptor alpha joining 33	80	79	105	108	54	52	81
Traj32	Traj32	Traj32	100124357	T cell receptor alpha joining 32	4	17	15	19	16	12	9
Traj31	Traj31	Traj31	100124358	T cell receptor alpha joining 31	0	4	2	6	3	1	6
Traj30	Traj30	Traj30	100124359	T cell receptor alpha joining 30	15	21	27	39	14	15	17
Traj29	Traj29	Traj29	100124360	T cell receptor alpha joining 29	66	83	88	91	76	98	77
Traj28	Traj28	Traj28	100124361	T cell receptor alpha joining 28	167	166	174	212	176	180	213
Traj27	Traj27	Traj27	100124362	T cell receptor alpha joining 27	819	656	670	812	607	670	946
Traj26	Traj26	Traj26	100124363	T cell receptor alpha joining 26	136	100	117	126	84	128	148
Traj25	Traj25	Traj25	100124364	T cell receptor alpha joining 25	124	91	89	104	75	89	94
Traj24	Traj24	Traj24	100124365	T cell receptor alpha joining 24	80	69	77	58	76	77	77
Traj23	Traj23	Traj23	100124366	T cell receptor alpha joining 23	176	163	153	190	105	143	205
Traj22	Traj22	Traj22	100124367	T cell receptor alpha joining 22	58	56	53	73	58	56	57
Traj21	Traj21	Traj21	100124368	T cell receptor alpha joining 21	116	126	123	151	125	96	129
Traj20	Traj20	Traj20	100124369	T cell receptor alpha joining 20	156	160	142	205	127	127	176
Traj19	Traj19	Traj19	100124370	T cell receptor alpha joining 19	328	292	290	395	314	364	407
Traj18	Traj18	Traj18	100124371	T cell receptor alpha joining 18	853	807	761	903	773	727	995
Traj17	Traj17	Traj17	100124372	T cell receptor alpha joining 17	149	134	187	177	169	163	184
Traj16	Traj16	Traj16	100124387	T cell receptor alpha joining 16	16	25	15	22	9	13	11
Traj15	Traj15	Traj15	100124388	T cell receptor alpha joining 15	41	56	41	41	30	27	21
Traj14	Traj14	Traj14	100124389	T cell receptor alpha joining 14	20	14	19	29	21	14	16
Traj13	Traj13	Traj13	100124390	T cell receptor alpha joining 13	35	39	51	62	37	24	47
Traj12	Traj12	Traj12	100124391	T cell receptor alpha joining 12	47	59	86	84	50	51	85
Traj11	Traj11	Traj11	100124392	T cell receptor alpha joining 11	22	67	29	45	38	41	33
Traj9	Traj9	Traj9	100124393	T cell receptor alpha joining 9	119	183	141	138	71	121	134
Traj8	Traj8	Traj8	100124395	T cell receptor alpha joining 8	128	123	104	162	96	99	105
Traj7	Traj7	Traj7	100124396	T cell receptor alpha joining 7	17	15	21	8	16	7	14
Traj6	Traj6	Traj6	100124397	T cell receptor alpha joining 6	3	8	3	20	5	9	8
Traj5	Traj5	Traj5	654839	T cell receptor alpha joining 5	1	15	12	14	11	11	3
Traj4	Traj4	Traj4	100124398	T cell receptor alpha joining 4	20	25	7	22	5	9	6
Traj3	Traj3	Traj3	100124399	T cell receptor alpha joining 3	28	49	41	61	31	43	41
Traj2	Traj2	Traj2	654838	T cell receptor alpha joining 2	49	84	48	35	28	62	48
Traj1	Traj1	Traj1	100124400	T cell receptor alpha joining 1	7	17	10	12	6	16	6
ENSMUSG00000076928.5	NA	ENSMUSG00000076928.5	NA	NA	18389	14594	15291	16210	11302	18771	18917
Dad1	Dad1	Dad1	13135	defender against cell death 1	8667	7421	7396	8550	6530	8840	9871
Abhd4	Abhd4	Abhd4	105501	abhydrolase domain containing 4	297	206	210	241	190	322	382
ENSMUSG00000105703.2	NA	ENSMUSG00000105703.2	NA	NA	383	387	436	465	364	501	575
ENSMUSG00000105501.1	NA	ENSMUSG00000105501.1	NA	NA	8	8	26	26	18	5	24
Oxa1l	Oxa1l	Oxa1l	69089	oxidase assembly 1-like	937	956	846	1032	626	968	977
Slc7a7	Slc7a7	Slc7a7	20540	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	57	22	14	16	23	19	31
Mrpl52	Mrpl52	Mrpl52	68836	mitochondrial ribosomal protein L52	2007	1461	1618	1736	1091	1698	1920
Mmp14	Mmp14	Mmp14	17387	matrix metallopeptidase 14 (membrane-inserted)	0	2	1	10	4	5	13
ENSMUSG00000096030.1	NA	ENSMUSG00000096030.1	NA	NA	1	1	2	2	1	1	2
ENSMUSG00000115767.1	NA	ENSMUSG00000115767.1	NA	NA	97	68	61	84	56	79	71
Lrp10	Lrp10	Lrp10	65107	low-density lipoprotein receptor-related protein 10	5650	5068	4810	5963	3986	5611	6932
Rem2	Rem2	Rem2	140743	rad and gem related GTP binding protein 2	43	11	22	33	26	22	48
Prmt5	Prmt5	Prmt5	27374	protein arginine N-methyltransferase 5	2115	1951	1838	2067	1859	2242	2641
Haus4	Haus4	Haus4	219072	HAUS augmin-like complex, subunit 4	1148	1070	1133	1263	898	1260	1398
Ajuba	Ajuba	Ajuba	16475	ajuba LIM protein	21	17	11	22	20	14	38
4931414P19Rik	4931414P19Rik	4931414P19Rik	74359	RIKEN cDNA 4931414P19 gene	279	202	226	246	137	238	274
Psmb5	Psmb5	Psmb5	19173	proteasome (prosome, macropain) subunit, beta type 5	1641	1335	1294	1532	1293	1498	1691
Cdh24	Cdh24	Cdh24	239096	cadherin-like 24	89	135	80	104	83	102	93
ENSMUSG00000091306.2	NA	ENSMUSG00000091306.2	NA	NA	2	3	3	2	1	2	1
Acin1	Acin1	Acin1	56215	apoptotic chromatin condensation inducer 1	2664	3099	2565	2921	2283	2656	2736
Mir6948	Mir6948	Mir6948	102466771	microRNA 6948	2	2	4	1	2	0	4
ENSMUSG00000040840.7	NA	ENSMUSG00000040840.7	NA	NA	69	64	62	75	47	60	50
1700123O20Rik	1700123O20Rik	1700123O20Rik	58248	RIKEN cDNA 1700123O20 gene	2713	2145	1861	2183	1865	2284	2690
Cirop	Cirop	Cirop	101056084	ciliated left-right organizer metallopeptidase	10	20	2	2	0	11	0
Slc7a8	Slc7a8	Slc7a8	50934	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	14	14	8	19	10	1	19
Rnf212b	Rnf212b	Rnf212b	102632837	ring finger protein 212B	3	0	1	3	1	2	0
Homez	Homez	Homez	239099	homeodomain leucine zipper-encoding gene	376	232	370	375	236	487	499
Ppp1r3e	Ppp1r3e	Ppp1r3e	105651	protein phosphatase 1, regulatory subunit 3E	56	47	63	47	39	53	66
Bcl2l2_ENSMUSG00000089682.10	Bcl2l2	Bcl2l2_ENSMUSG00000089682.10	12050	BCL2-like 2	69	92	101	83	78	86	106
Bcl2l2_ENSMUSG00000022194.15	Bcl2l2	Bcl2l2_ENSMUSG00000022194.15	12050	BCL2-like 2	1119	1093	991	1295	976	1099	1353
Slc22a17	Slc22a17	Slc22a17	59049	solute carrier family 22 (organic cation transporter), member 17	34	21	34	23	34	84	72
Ngdn	Ngdn	Ngdn	68966	neuroguidin, EIF4E binding protein	5789	4252	3765	4466	4113	5254	6102
Gm10364	Gm10364	Gm10364	100151693	glyceraldehyde-3-phosphate dehydrogenase pseudogene	1	3	0	3	3	2	0
Zfhx2	Zfhx2	Zfhx2	239102	zinc finger homeobox 2	749	854	785	916	611	768	863
Thtpa	Thtpa	Thtpa	105663	thiamine triphosphatase	425	261	235	379	223	355	430
Ap1g2	Ap1g2	Ap1g2	11766	adaptor protein complex AP-1, gamma 2 subunit	3926	3419	3530	4087	2980	3960	4843
Jph4	Jph4	Jph4	319984	junctophilin 4	6	0	1	0	1	2	1
Gm8894	Gm8894	Gm8894	667952	myosin light polypeptide 6 alkali smooth muscle and non-muscle protein, pseudogene	63	43	43	44	34	66	40
Dhrs4	Dhrs4	Dhrs4	28200	dehydrogenase/reductase 4	873	663	571	806	588	806	864
Carmil3	Carmil3	Carmil3	268747	capping protein regulator and myosin 1 linker 3	8	6	2	9	5	7	9
Pck2	Pck2	Pck2	74551	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	185	236	170	197	116	224	226
ENSMUSG00000053588.4	NA	ENSMUSG00000053588.4	NA	NA	10	13	19	17	11	7	28
Dcaf11	Dcaf11	Dcaf11	28199	DDB1 and CUL4 associated factor 11	2198	1620	1608	1875	1511	2217	2272
ENSMUSG00000086341.2	NA	ENSMUSG00000086341.2	NA	NA	7	6	9	10	1	6	8
Psme1	Psme1	Psme1	19186	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	4428	3964	4142	4713	3556	4640	4895
